Plant,Water_source_type,Irrigation_frequency (times/week),Water_usage_efficiency,Frost_risk,TimestampPerWeek
lentil,River,3,3.0011040509653,86.6868705628395,2025-01-12
lentil,Groundwater,4,3.47813994583469,34.663865847429,2025-01-12
lentil,River,4,2.80121779332995,63.8999456085299,2025-01-12
lentil,River,2,3.50481959247397,58.9478807639674,2025-01-12
lentil,Groundwater,1,2.15769367290719,19.2650410235602,2025-01-12
lentil,River,6,1.9851376230357,94.6923907810312,2025-01-12
lentil,Groundwater,1,1.62505701907649,49.1761735771292,2025-01-12
lentil,Recycled,5,2.98172888776342,38.5723413722655,2025-01-19
lentil,Groundwater,5,2.39600171724745,37.0235278407986,2025-01-19
lentil,Groundwater,6,1.53583659322727,85.6977911304507,2025-01-19
lentil,River,4,2.94750389895303,35.3277685943176,2025-01-19
lentil,River,4,2.7962382041186,52.7802964557296,2025-01-19
lentil,Recycled,6,3.08085665335824,23.9888222494009,2025-01-19
lentil,Recycled,1,2.14618008301983,82.9600532456441,2025-01-19
lentil,Groundwater,4,4.26952997627701,66.7809439873043,2025-01-26
lentil,Recycled,3,1.69670401372153,67.7346156733706,2025-01-26
lentil,Groundwater,3,1.54015630973734,9.2950810444671,2025-01-26
lentil,River,2,2.09019146981063,39.5657973800297,2025-01-26
lentil,Recycled,1,2.2303700039891,18.2297508277677,2025-01-26
lentil,Groundwater,5,3.73921569641203,34.0569832797955,2025-01-26
lentil,Groundwater,2,4.25281262402207,78.1171023446337,2025-01-26
lentil,Groundwater,5,2.75394232940321,69.1145582760574,2025-02-02
lentil,Recycled,3,1.67070143970679,82.8153383871378,2025-02-02
lentil,River,4,2.98150319017474,71.4515202554732,2025-02-02
lentil,Recycled,4,2.74822670330919,50.2185131295476,2025-02-02
lentil,Groundwater,3,1.94554337898848,79.7196910520033,2025-02-02
lentil,River,3,4.68506361083815,40.1895208583287,2025-02-02
lentil,River,6,3.78664386627965,9.68529188663773,2025-02-02
lentil,River,5,1.39598873286663,14.064688357293,2025-02-09
lentil,Recycled,1,2.86105511311414,29.0643533687185,2025-02-09
lentil,River,6,1.67302975485563,45.9828926838285,2025-02-09
lentil,Recycled,4,3.17717316111791,80.4051632308277,2025-02-09
lentil,Groundwater,5,1.47938246681293,67.7730123640245,2025-02-09
lentil,Recycled,2,4.19258724682936,29.1839450817146,2025-02-09
lentil,Groundwater,5,3.00261012746715,95.2608149453839,2025-02-09
lentil,Recycled,5,4.41803384078966,37.9764215096935,2025-02-16
lentil,River,3,2.84664934183362,8.22641331180525,2025-02-16
lentil,Recycled,6,1.4033804348983,0.629364367600993,2025-02-16
lentil,River,5,4.49210723122969,14.6549154787887,2025-02-16
lentil,Recycled,6,3.03170566218945,64.2207367841187,2025-02-16
lentil,Groundwater,4,3.67125127586386,29.9702897004601,2025-02-16
lentil,Recycled,4,4.92518460200669,52.8440758946729,2025-02-16
lentil,Recycled,1,3.46489841579467,97.5191859054308,2025-02-23
lentil,Recycled,2,3.52842042724708,74.077777738933,2025-02-23
lentil,River,6,2.11517858506537,38.484767744836,2025-02-23
lentil,River,2,1.88008920909172,59.493879877469,2025-02-23
lentil,Groundwater,6,4.6811761129109,72.1528698741107,2025-02-23
lentil,Groundwater,4,4.6809972666451,61.3173822263886,2025-02-23
lentil,Recycled,6,2.35645203138367,51.4340618062942,2025-02-23
lentil,Recycled,5,4.17819640112592,63.3762625858105,2025-03-02
lentil,Groundwater,1,2.18848019149518,13.7337831293557,2025-03-02
lentil,Recycled,3,2.79644714777692,7.56997354766225,2025-03-02
lentil,Groundwater,3,4.41134268680002,74.6663026387065,2025-03-02
lentil,Groundwater,4,3.54637572745044,29.0547492687092,2025-03-02
lentil,River,3,1.32630628574346,59.513878043347,2025-03-02
lentil,River,1,1.1829075053158,36.9367435810372,2025-03-02
lentil,Recycled,5,1.54396380476327,48.3014124749515,2025-03-09
lentil,Groundwater,3,4.56975029805194,25.3907092578062,2025-03-09
lentil,River,3,3.32166216179954,84.2370450757781,2025-03-09
lentil,Groundwater,4,3.90315474770592,82.4395123126959,2025-03-09
lentil,Groundwater,2,4.17463232383617,44.2051744851492,2025-03-09
lentil,Groundwater,1,4.17440372679706,25.5985245505071,2025-03-09
lentil,River,5,1.77137252451571,70.0485630976648,2025-03-09
lentil,Recycled,3,4.19783715445196,63.9335751834347,2025-03-16
lentil,Recycled,5,4.04005279093098,54.7573111914073,2025-03-16
lentil,River,4,2.70150818228043,58.7384649368774,2025-03-16
lentil,River,1,2.36159797201691,57.6333515036389,2025-03-16
lentil,Groundwater,1,3.94096290009536,68.0377856123943,2025-03-16
lentil,Groundwater,4,2.31946480576202,68.3454098936001,2025-03-16
lentil,River,4,1.63779406939045,28.0084645606889,2025-03-16
lentil,River,4,2.01564756833994,7.23276545540859,2025-03-23
lentil,River,2,3.27041271981877,73.9349146174421,2025-03-23
lentil,River,5,1.59548736214143,58.780479549872,2025-03-23
lentil,Groundwater,2,3.27683693716346,16.0797634246627,2025-03-23
lentil,River,4,2.87375645588151,98.0792279815589,2025-03-23
lentil,Recycled,6,1.0848313235463,30.4023945032796,2025-03-23
lentil,Recycled,5,4.55553690488122,44.4239487255837,2025-03-23
lentil,River,3,4.81415433068263,40.6204442610752,2025-03-30
lentil,River,6,4.46005079839197,9.3567139347371,2025-03-30
lentil,Groundwater,4,2.52913050886288,4.6635693904224,2025-03-30
lentil,River,5,4.65834953185074,78.8742913663015,2025-03-30
lentil,River,6,1.64311669561417,85.8952178236512,2025-03-30
lentil,River,6,3.61891341098511,99.4983286850011,2025-03-30
lentil,Groundwater,1,1.66526790531725,80.967993792617,2025-03-30
lentil,Groundwater,4,3.50393262665324,92.0190724746367,2025-04-06
lentil,River,2,4.84469802241676,83.2045566723854,2025-04-06
lentil,River,3,4.15377951113064,89.1802676521403,2025-04-06
lentil,Recycled,2,2.88573877724614,11.4489654363969,2025-04-06
lentil,River,3,1.11433407976597,39.0905886895647,2025-04-06
lentil,Groundwater,5,3.17139020089398,51.9164120550316,2025-04-06
lentil,River,3,4.62014639368777,39.2807686212214,2025-04-06
lentil,Groundwater,2,4.79077430207737,5.6261243691709,2025-04-13
lentil,Groundwater,2,2.76612265080343,75.485290893249,2025-04-13
lentil,Groundwater,2,1.6044679422712,92.3853172404836,2025-04-13
lentil,Groundwater,5,2.1296195403434,38.2350371867007,2025-04-13
pomegranate,Groundwater,6,4.97882413686591,88.3635634116964,2025-01-05
pomegranate,Recycled,3,2.73659249037236,11.8837348817604,2025-01-05
pomegranate,Recycled,6,1.68873818536614,75.0548114920486,2025-01-05
pomegranate,Groundwater,4,2.91295167821925,65.0172479281433,2025-01-05
pomegranate,Recycled,5,3.10517868683663,35.7233904175992,2025-01-05
pomegranate,Recycled,2,1.87261241270924,56.1780894907756,2025-01-12
pomegranate,Groundwater,3,1.7638096985495,74.9722448178763,2025-01-12
pomegranate,River,4,2.68625115776178,32.9896490493834,2025-01-12
pomegranate,Recycled,4,1.44216618773751,71.9343180269146,2025-01-12
pomegranate,Groundwater,4,2.49728441774972,60.062188483851,2025-01-12
pomegranate,River,3,1.10431510264159,89.9594009454254,2025-01-12
pomegranate,Groundwater,5,3.10663456133453,18.9823484297531,2025-01-12
pomegranate,Groundwater,4,1.93074131072017,3.69421897918769,2025-01-19
pomegranate,River,4,2.96391903304084,93.9403478262671,2025-01-19
pomegranate,Recycled,2,3.94569943725544,10.7220333580244,2025-01-19
pomegranate,Groundwater,5,4.65034944805003,12.0330726472456,2025-01-19
pomegranate,River,4,4.69277734106482,77.4317925435461,2025-01-19
pomegranate,River,1,1.4670729532676,91.0214220165998,2025-01-19
pomegranate,Recycled,6,2.11386009806362,58.7707246708433,2025-01-19
pomegranate,Recycled,2,1.64767388267722,15.229306369325,2025-01-26
pomegranate,Groundwater,4,1.63914533073533,38.2641027121943,2025-01-26
pomegranate,Groundwater,3,1.42273097057444,39.5293530691465,2025-01-26
pomegranate,Recycled,2,2.69270074553074,12.0699540060875,2025-01-26
pomegranate,River,2,2.45999891441176,19.6873021147865,2025-01-26
pomegranate,River,3,1.7364926647741,9.96594169560561,2025-01-26
pomegranate,Recycled,2,3.00499572976125,70.1728550604915,2025-01-26
pomegranate,Groundwater,6,1.53621838342272,23.3380991825649,2025-02-02
pomegranate,Recycled,3,2.66913877388043,27.9875555443439,2025-02-02
pomegranate,Recycled,3,2.29660412332091,32.2331842523004,2025-02-02
pomegranate,River,3,3.20343526317642,84.316275103628,2025-02-02
pomegranate,River,4,2.43657277698277,27.6982659459965,2025-02-02
pomegranate,Groundwater,4,3.80656394834301,5.73782918630987,2025-02-02
pomegranate,Recycled,4,1.48897369983269,69.3568714144565,2025-02-02
pomegranate,River,5,4.32875477251326,82.9345470223494,2025-02-09
pomegranate,River,4,4.76335061179186,63.8637281656098,2025-02-09
pomegranate,Recycled,4,1.53006388664342,1.69542393860194,2025-02-09
pomegranate,River,5,4.98157424527722,40.8377535414833,2025-02-09
pomegranate,Groundwater,5,1.63203399783782,54.6287254292952,2025-02-09
pomegranate,Recycled,1,1.47495417561298,42.5389501047823,2025-02-09
pomegranate,Groundwater,3,4.21814800118102,8.51056166564841,2025-02-09
pomegranate,River,4,1.11931219687935,28.0108295492089,2025-02-16
pomegranate,River,1,1.38814656462806,40.094201520145,2025-02-16
pomegranate,River,3,4.85000590389211,25.4887538886164,2025-02-16
pomegranate,Groundwater,2,4.50135157118366,26.8203390729032,2025-02-16
pomegranate,Groundwater,2,4.69348895345504,36.1751605253015,2025-02-16
pomegranate,Recycled,1,4.44599635007159,21.0353301762165,2025-02-16
pomegranate,Groundwater,3,3.56230002049919,61.060002119523,2025-02-16
pomegranate,Groundwater,3,1.9114200062269,40.9653034164273,2025-02-23
pomegranate,River,3,1.65752006471977,0.671186346443153,2025-02-23
pomegranate,River,3,4.80735996387791,99.0372339253005,2025-02-23
pomegranate,Recycled,4,4.31491199379077,22.6845710744794,2025-02-23
pomegranate,Groundwater,3,2.3506466227025,20.0311440337194,2025-02-23
pomegranate,Recycled,4,4.59674848000257,13.0908717273503,2025-02-23
pomegranate,River,6,2.51984542636729,28.9288718112322,2025-02-23
pomegranate,Recycled,5,4.72493911933936,81.7355935975443,2025-03-02
pomegranate,Groundwater,6,2.88398979596383,98.4608641902676,2025-03-02
pomegranate,Recycled,5,3.05589274718923,75.4074900577702,2025-03-02
pomegranate,Recycled,3,2.41138151203265,31.9578822562734,2025-03-02
pomegranate,Groundwater,4,3.65027655201185,29.3075503030918,2025-03-02
pomegranate,River,3,2.74764499770892,58.0879042749414,2025-03-02
pomegranate,River,4,3.03389133068737,27.9733582778615,2025-03-02
pomegranate,Groundwater,1,4.06479086679492,59.0200276270924,2025-03-09
pomegranate,River,1,2.67897921805853,65.975836515626,2025-03-09
pomegranate,River,5,1.21127631998175,75.2938940493135,2025-03-09
pomegranate,River,1,1.04312162995346,33.4274869075,2025-03-09
pomegranate,River,2,1.50213385309609,6.60456410189939,2025-03-09
pomegranate,Recycled,5,1.18104514949056,87.0300022819573,2025-03-09
pomegranate,River,5,1.10646532812158,53.095167174093,2025-03-09
pomegranate,River,3,1.9220337038747,87.6526442220117,2025-03-16
pomegranate,Recycled,1,2.39069188214612,14.7867030490482,2025-03-16
pomegranate,Recycled,6,1.61209790259985,26.2048638645239,2025-03-16
pomegranate,River,1,1.83560249224432,69.4909692228083,2025-03-16
pomegranate,River,4,1.74323261575326,23.2487357588835,2025-03-16
pomegranate,Groundwater,3,3.58124827275031,82.0986942080776,2025-03-16
pomegranate,River,4,2.8009396727579,63.7678016294026,2025-03-16
pomegranate,River,6,3.23767518789336,45.8416057379538,2025-03-23
pomegranate,Groundwater,4,1.66304337612704,48.0629033289674,2025-03-23
pomegranate,Groundwater,4,2.64680642416319,45.0558917822385,2025-03-23
pomegranate,River,3,2.32692982768015,73.2162542664992,2025-03-23
pomegranate,River,6,1.06262569287728,86.0321984857676,2025-03-23
pomegranate,Recycled,2,2.58088370987558,28.5345134790818,2025-03-23
pomegranate,Groundwater,4,2.38804027739081,89.904641828079,2025-03-23
pomegranate,Groundwater,2,2.43868241182581,98.4758512044287,2025-03-30
pomegranate,Groundwater,4,3.66714430370116,68.3458156135172,2025-03-30
pomegranate,River,5,4.34673564228769,46.5265261372273,2025-03-30
pomegranate,River,4,3.35423722361995,26.1078858877348,2025-03-30
pomegranate,Recycled,1,3.43262892383618,69.0756817567865,2025-03-30
pomegranate,Recycled,6,2.06317364562423,41.5367746731848,2025-03-30
pomegranate,River,2,1.86219618375792,80.1712803891143,2025-03-30
pomegranate,River,2,2.98561697690624,85.1378365065831,2025-04-06
pomegranate,Groundwater,3,4.92981600945048,63.5061866478442,2025-04-06
pomegranate,Recycled,4,2.3206819533459,37.9707071199905,2025-04-06
pomegranate,Groundwater,3,2.82779175271101,37.741890848545,2025-04-06
pomegranate,Groundwater,4,3.68112991138792,25.3326237378051,2025-04-06
pomegranate,River,4,3.8381575107869,39.3054086431507,2025-04-06
pomegranate,River,1,4.33032254403491,44.5059968979254,2025-04-06
pomegranate,Recycled,2,2.09890431055494,67.8539495784077,2025-04-13
pomegranate,Groundwater,3,2.65539807129407,68.0414926115095,2025-04-13
pomegranate,River,5,1.93962734888831,62.4755356511783,2025-04-13
pomegranate,Recycled,2,2.12791989094929,35.6241498889725,2025-04-13
banana,Groundwater,3,4.7921217361792,59.4836268234073,2025-01-05
banana,Recycled,1,1.32349817989576,15.5333991064994,2025-01-05
banana,River,4,4.25626916327424,86.8591437913292,2025-01-05
banana,Groundwater,2,4.64182116701836,5.02655399954451,2025-01-05
banana,River,6,3.04089594287078,77.2293203446676,2025-01-05
banana,Groundwater,6,1.37484286120904,3.45199733310195,2025-01-12
banana,Recycled,2,2.24979111691307,72.2462553445242,2025-01-12
banana,Recycled,6,2.95672709588265,61.1881057026191,2025-01-12
banana,River,5,1.88999343088575,48.7831156151184,2025-01-12
banana,River,1,2.79555869379378,21.6134593939067,2025-01-12
banana,Groundwater,6,3.27763815663837,59.9038974660947,2025-01-12
banana,River,1,3.75616526483117,21.461458445141,2025-01-12
banana,Recycled,2,3.83459975942438,34.1684314009776,2025-01-19
banana,Recycled,1,2.19166931818308,20.7561828416334,2025-01-19
banana,River,6,3.87718482270721,74.1308685529729,2025-01-19
banana,River,4,2.78652791253943,96.2687719709983,2025-01-19
banana,River,1,4.72583835479583,62.5592192863267,2025-01-19
banana,Groundwater,3,2.31821482085462,89.9024191942763,2025-01-19
banana,River,5,3.13774956851484,35.7859343839999,2025-01-19
banana,Recycled,2,3.8878219558475,20.1715456176632,2025-01-26
banana,Groundwater,6,2.89981686385679,10.0387929170129,2025-01-26
banana,River,6,4.6141049698722,17.9769455997286,2025-01-26
banana,Groundwater,3,2.13075008582746,6.26192675708253,2025-01-26
banana,River,2,1.61421635826062,84.3035568772014,2025-01-26
banana,Recycled,5,4.7842067559304,66.6834014761885,2025-01-26
banana,Groundwater,1,1.23130076161539,64.8955726943374,2025-01-26
banana,River,4,4.01628763845009,40.6183770627481,2025-02-02
banana,River,6,3.61907308588292,32.2159085599631,2025-02-02
banana,River,1,2.27663773897231,64.4580937188175,2025-02-02
banana,River,4,3.44286199530497,46.8359798420516,2025-02-02
banana,Groundwater,3,4.87044870563573,37.8924237836973,2025-02-02
banana,Recycled,1,4.45038196140292,96.1511046545412,2025-02-02
banana,River,6,3.50168012928886,97.6887663938566,2025-02-02
banana,Recycled,2,1.76797734431786,13.1571584286541,2025-02-09
banana,River,2,4.25524712847641,16.2155717921781,2025-02-09
banana,Recycled,6,4.95582072221901,60.9508072121498,2025-02-09
banana,River,2,2.45265234721584,36.1232959722395,2025-02-09
banana,Recycled,4,1.1991542277074,83.8126881741586,2025-02-09
banana,River,5,3.42009562238864,19.4064385099408,2025-02-09
banana,Groundwater,1,1.91929406435577,79.0064871956218,2025-02-09
banana,Recycled,1,1.24232411065969,92.4242963920949,2025-02-16
banana,Recycled,5,3.30417944348772,72.775425717233,2025-02-16
banana,Recycled,1,3.53639967678421,67.898171232175,2025-02-16
banana,Recycled,1,1.92810623833299,85.2322268257769,2025-02-16
banana,Recycled,5,2.5218952267946,33.017153487279,2025-02-16
banana,Recycled,6,1.16161417667769,38.8507813313098,2025-02-16
banana,River,2,3.52889344585799,15.9653035580438,2025-02-16
banana,River,3,4.19454460012635,3.86103744752576,2025-02-23
banana,Recycled,6,1.97203884124834,27.2666639579554,2025-02-23
banana,River,4,1.94301937180971,12.5872268178705,2025-02-23
banana,Groundwater,3,1.16489585562635,27.2652595879856,2025-02-23
banana,Recycled,4,3.93932466044918,52.8529191553848,2025-02-23
banana,Groundwater,5,3.96109034280763,56.7740954268629,2025-02-23
banana,Recycled,6,2.67037114118881,58.605904730331,2025-02-23
banana,River,2,4.75187956229859,60.9720565474946,2025-03-02
banana,Groundwater,4,3.32340910234593,6.93531025695035,2025-03-02
banana,River,3,3.96334273640138,9.01556745570215,2025-03-02
banana,River,4,2.6196587954982,1.80558765489629,2025-03-02
banana,Recycled,2,4.29040531380986,33.8623693187624,2025-03-02
banana,River,2,3.44107181549109,35.1341745840439,2025-03-02
banana,River,5,2.84771463213392,59.3488998213638,2025-03-02
banana,Groundwater,4,3.48074602841933,39.8108193962267,2025-03-09
banana,Groundwater,4,1.10383979475265,91.9974931468128,2025-03-09
banana,Recycled,2,3.75162147345892,53.4073855235232,2025-03-09
banana,Groundwater,5,2.07729401021877,11.2977982054257,2025-03-09
banana,Recycled,2,3.82555243812747,36.1881018771087,2025-03-09
banana,Groundwater,2,1.14923735728823,98.3049267099292,2025-03-09
banana,Recycled,5,1.82985105251151,17.9441549940156,2025-03-09
banana,Recycled,3,2.71254614256121,99.2888264343196,2025-03-16
banana,Groundwater,1,1.52275098432653,42.4830149265531,2025-03-16
banana,Groundwater,5,2.13529655899377,47.8333475081704,2025-03-16
banana,Groundwater,4,4.93930404581889,64.3092003513844,2025-03-16
banana,Groundwater,4,1.79720139861939,2.89900640811057,2025-03-16
banana,River,6,2.56394259405496,0.737516892797329,2025-03-16
banana,Recycled,3,1.60627077223053,24.7566208553305,2025-03-16
banana,River,5,4.61558392637454,85.7310006656366,2025-03-23
banana,Recycled,1,4.08655178018021,94.9865095839756,2025-03-23
banana,Recycled,5,1.8627753862482,1.12448990654314,2025-03-23
banana,Recycled,2,3.52397632026043,93.5814630785242,2025-03-23
banana,River,6,3.13309647162218,71.0343959275815,2025-03-23
banana,Groundwater,3,1.2793947121146,0.264926644404395,2025-03-23
banana,Recycled,6,3.5107882513201,83.6021983130356,2025-03-23
banana,Recycled,2,4.3065725004868,97.1580237867628,2025-03-30
banana,River,4,1.19697571324531,72.4501060539774,2025-03-30
banana,Recycled,6,2.26223797988671,1.14671961583968,2025-03-30
banana,Groundwater,2,4.11490023447425,21.2848170724453,2025-03-30
banana,River,2,3.76524632387363,49.8355995363044,2025-03-30
banana,Groundwater,3,3.06163501708987,87.8424941085969,2025-03-30
banana,Groundwater,6,1.40025082494335,69.7881109990769,2025-03-30
banana,Recycled,4,4.34280579197367,55.9854795907307,2025-04-06
banana,Recycled,1,3.04682182877854,92.0741484323603,2025-04-06
banana,River,5,4.53857553001305,52.862909334112,2025-04-06
banana,Recycled,4,2.9685500696425,94.6260442009146,2025-04-06
banana,River,3,3.89080986491932,75.4177113083627,2025-04-06
banana,Groundwater,5,3.25403251902792,9.70233172110618,2025-04-06
banana,Recycled,1,2.33329347900408,65.2796811697118,2025-04-06
banana,Groundwater,4,3.34885056953401,96.1775993592375,2025-04-13
banana,Groundwater,1,3.64248039043306,28.7770490671589,2025-04-13
banana,Recycled,5,3.25927084479793,86.2472087978,2025-04-13
banana,Recycled,1,3.64668218866437,54.9912527102295,2025-04-13
mango,Groundwater,2,1.91463141848766,0.767139280584328,2025-01-05
mango,River,1,4.26830928918518,89.1182221166288,2025-01-05
mango,Groundwater,1,1.81339384661143,35.5267460092537,2025-01-05
mango,River,3,2.89404146957968,41.9200573018718,2025-01-05
mango,River,6,4.15812646700556,45.9756141593372,2025-01-05
mango,Recycled,1,4.34569846540098,73.4798439752866,2025-01-12
mango,Recycled,1,2.34477099055505,36.2593824107166,2025-01-12
mango,River,1,3.58023050912346,44.4594084213792,2025-01-12
mango,River,3,2.22203339786761,4.23226402902642,2025-01-12
mango,Groundwater,5,1.96837963627351,78.9684350362596,2025-01-12
mango,River,4,3.81325123178843,25.7269489774919,2025-01-12
mango,River,2,4.82571671532172,21.2389264623216,2025-01-12
mango,River,2,2.11925545248547,6.16090188787875,2025-01-19
mango,River,1,4.15766597815949,61.624331450118,2025-01-19
mango,Recycled,4,3.79594064140682,65.84559781668,2025-01-19
mango,Recycled,1,4.14824344189342,40.2301180539211,2025-01-19
mango,Groundwater,1,4.27773768288704,92.9091344420538,2025-01-19
mango,River,1,4.36495134765102,42.2975115792381,2025-01-19
mango,River,1,4.44252582049519,71.797970187167,2025-01-19
mango,Groundwater,6,4.58771477639895,71.0853636685182,2025-01-26
mango,Groundwater,6,2.40959269861896,31.6865449286698,2025-01-26
mango,Recycled,1,2.70189922491226,41.7504389389629,2025-01-26
mango,River,3,4.32765545321964,83.6946121129157,2025-01-26
mango,River,1,3.03039910893835,93.2132688904447,2025-01-26
mango,River,1,2.08535711624041,8.57545728466593,2025-01-26
mango,Groundwater,5,3.1563018592487,27.5099563671059,2025-01-26
mango,Recycled,2,4.3102433709957,79.0940893935585,2025-02-02
mango,Groundwater,6,3.71650787156034,92.3879545210987,2025-02-02
mango,River,3,3.60662843499439,61.4831782222578,2025-02-02
mango,River,4,4.0718218054848,24.769198947326,2025-02-02
mango,River,6,2.76788704269335,98.8771974052361,2025-02-02
mango,Groundwater,4,3.55233122710211,42.6725328767303,2025-02-02
mango,Groundwater,1,2.65163189486091,42.1011065529623,2025-02-02
mango,Groundwater,4,2.64886567293559,57.2223705513102,2025-02-09
mango,River,6,2.65123293767258,22.2824518389268,2025-02-09
mango,Recycled,3,1.33124390240095,76.0917526196393,2025-02-09
mango,Recycled,5,2.2387052438129,0.680489744311718,2025-02-09
mango,River,5,1.45070151824041,23.6968507235235,2025-02-09
mango,River,1,2.75567236528365,86.171574844951,2025-02-09
mango,Recycled,5,3.85518165262368,70.1138118735164,2025-02-09
mango,River,4,3.1687195174705,51.9503758382194,2025-02-16
mango,Groundwater,4,3.31535168094074,17.7743001171313,2025-02-16
mango,River,4,2.38571065100655,27.415865802861,2025-02-16
mango,River,2,4.18869433521465,97.6333026584292,2025-02-16
mango,River,4,4.28856811781194,17.6445830597579,2025-02-16
mango,River,6,2.01943216453992,84.1026847946271,2025-02-16
mango,Recycled,2,4.5669052833921,48.4408637621999,2025-02-16
mango,River,4,2.26736320554221,46.5856633382698,2025-02-23
mango,Recycled,1,2.2532946182427,61.8892828924095,2025-02-23
mango,Groundwater,1,2.06557642756035,7.93834494415585,2025-02-23
mango,River,4,4.73908465046946,56.6943999734294,2025-02-23
mango,Recycled,1,3.57045131545883,35.3895001411066,2025-02-23
mango,Groundwater,4,1.59765797564621,96.9140370487467,2025-02-23
mango,Groundwater,3,3.20501868375809,67.1469855875733,2025-02-23
mango,Recycled,6,4.0598201229076,50.4743444316369,2025-03-02
mango,Recycled,5,3.00705204850486,49.990453212098,2025-03-02
mango,Groundwater,6,2.06809723245235,22.5215239893734,2025-03-02
mango,Groundwater,6,4.36693060157896,74.8624309513355,2025-03-02
mango,River,6,1.20266594791365,5.370390900236,2025-03-02
mango,River,4,1.98758994543325,90.4229683518254,2025-03-02
mango,Recycled,4,1.38667487424828,28.1198688808644,2025-03-02
mango,Groundwater,5,3.52503697151132,49.0926260847183,2025-03-09
mango,Recycled,2,2.18960803652227,7.75172939766928,2025-03-09
mango,Recycled,3,2.839841894632,14.7969295058596,2025-03-09
mango,Recycled,2,1.28307030246265,67.9726619582983,2025-03-09
mango,River,1,2.16010676772986,23.2704911276498,2025-03-09
mango,River,2,1.83409784576476,64.4551415630368,2025-03-09
mango,Recycled,5,3.02677244750342,95.351168896481,2025-03-09
mango,Groundwater,3,1.4262284606476,19.8927681639698,2025-03-16
mango,Recycled,6,4.36002218108426,79.5532950383629,2025-03-16
mango,Recycled,1,1.87298097218645,35.6512156672523,2025-03-16
mango,Groundwater,4,1.21214675661269,51.7197296394407,2025-03-16
mango,Recycled,3,4.52424981664452,43.7053828272618,2025-03-16
mango,Recycled,6,3.39829499542189,96.97134141668,2025-03-16
mango,Recycled,6,4.99713032317144,21.7620900853313,2025-03-16
mango,Groundwater,5,2.59719224741623,83.3107456116617,2025-03-23
mango,Recycled,5,4.21909030753545,53.8817702941686,2025-03-23
mango,Groundwater,3,2.77473377940526,3.81750725817352,2025-03-23
mango,River,3,3.41204377691928,84.7094727164004,2025-03-23
mango,Recycled,3,3.77743517762851,18.5432119364583,2025-03-23
mango,Recycled,4,4.85899515575736,93.0166433661685,2025-03-23
mango,Recycled,4,3.82429899996347,81.5265956073904,2025-03-23
mango,Groundwater,1,2.18444867911195,94.9518598220427,2025-03-30
mango,Recycled,4,2.22972127063232,87.2346352307003,2025-03-30
mango,River,5,1.56307114055747,99.3411806677498,2025-03-30
mango,Groundwater,1,2.80099024770219,62.4148387646443,2025-03-30
mango,Groundwater,5,4.55073187659977,61.0767823139268,2025-03-30
mango,Groundwater,3,1.44940849482704,78.0002200994991,2025-03-30
mango,River,2,2.89661563220146,17.9722315491528,2025-03-30
mango,Groundwater,2,3.46386286743877,99.2432367001058,2025-04-06
mango,Groundwater,3,4.17685202241466,79.2434732355109,2025-04-06
mango,Groundwater,4,2.67245174343382,6.94052402260497,2025-04-06
mango,Recycled,6,4.76139615079619,82.926380779971,2025-04-06
mango,River,6,1.17443237913661,30.6961604833308,2025-04-06
mango,River,5,4.0866615692208,36.2986201058422,2025-04-06
mango,Groundwater,4,4.97807202978695,36.1091207615116,2025-04-06
mango,River,1,2.58527892017827,50.6137517879052,2025-04-13
mango,Recycled,3,2.92813371818422,77.8334354761513,2025-04-13
mango,Groundwater,2,4.16774166137834,7.88966749802697,2025-04-13
mango,Groundwater,4,1.17529847433421,48.0001970604805,2025-04-13
grapes,Recycled,1,2.48035798244832,3.58918582653995,2025-01-05
grapes,River,1,1.1372937832334,14.3194924045774,2025-01-05
grapes,Recycled,4,4.93480358702176,82.0938263508341,2025-01-05
grapes,Groundwater,2,4.45068417974121,12.0432912172523,2025-01-05
grapes,River,2,3.45665737181411,3.26367514103665,2025-01-05
grapes,Recycled,3,3.93308955882762,76.1818691979718,2025-01-12
grapes,Groundwater,2,2.50152547150249,87.3309431447441,2025-01-12
grapes,River,5,4.62640898497315,52.3498124838055,2025-01-12
grapes,Groundwater,2,4.17791778574075,52.5521830105917,2025-01-12
grapes,Groundwater,6,3.36942444081422,13.5807448271908,2025-01-12
grapes,River,6,4.21367064333308,13.3614159802806,2025-01-12
grapes,Groundwater,3,4.01213894522758,48.6451282615416,2025-01-12
grapes,Recycled,1,4.52470752101979,91.2947855175036,2025-01-19
grapes,Recycled,6,3.05578351613048,30.98365250897,2025-01-19
grapes,Recycled,4,1.37795955280122,52.2109021086872,2025-01-19
grapes,Groundwater,5,4.59192230763611,96.1727687900866,2025-01-19
grapes,Recycled,5,2.80249668962566,32.6493791826567,2025-01-19
grapes,Recycled,6,1.5302207968741,46.0543023764756,2025-01-19
grapes,Recycled,6,2.47482153500675,32.8727608205844,2025-01-19
grapes,Groundwater,2,2.29944390451115,67.2825808704697,2025-01-26
grapes,River,4,2.62635772976325,20.5992915876484,2025-01-26
grapes,Groundwater,1,4.52511177460677,20.0123400251245,2025-01-26
grapes,River,5,1.56453083651545,65.5549081414545,2025-01-26
grapes,Groundwater,2,2.71089673346615,32.4056815528762,2025-01-26
grapes,Groundwater,3,2.74449853883832,55.121829747382,2025-01-26
